"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2016-09-04","Phil Cuzzi","CHC","SF","3","2","172","11","14.9","161","157.1","3.9","93.6","91.3","2.3","94.2","-1.07","1.45"
"","2016-09-04","Jerry Layne","TEX","HOU","6","7","149","19","13.8","130","135.2","-5.2","87.2","90.8","-3.5","94","-1.27","2.05"
"","2016-09-04","Brian Knight","OAK","BOS","1","0","150","16","13.1","134","136.9","-2.9","89.3","91.3","-1.9","92","0.88","1.94"
"","2016-09-04","Cory Blaser","COL","AZ","5","8","133","9","11.5","124","121.5","2.5","93.2","91.4","1.9","91.7","-0.7","1.02"
"","2016-09-04","Chris Guccione","LAD","SD","7","4","150","9","12.8","141","137.2","3.8","94","91.5","2.5","93.3","0.06","0.76"
"","2016-09-04","Ramon De Jesus","SEA","LAA","2","4","123*","13*","15.2*","110*","107.8*","2.2*","89.4*","87.7*","1.8*","87*","0.74*","1.64*"
"","2016-09-04","Joe West","CLE","MIA","6","5","178","21","13.3","157","164.7","-7.7","88.2","92.5","-4.3","93.8","-0.44","2.4"
"","2016-09-04","Jim Wolf","NYM","WSH","5","1","137","13","9.4","124","127.6","-3.6","90.5","93.1","-2.6","89.8","0.75","1.69"
"","2016-09-03","Dan Bellino","CHC","SF","2","3","148","4","11.5","144","136.5","7.5","97.3","92.2","5.1","92.6","-0.11","1.03"
"","2016-09-03","Scott Barry","TEX","HOU","12","4","157","18","13.2","139","143.8","-4.8","88.5","91.6","-3.1","92.4","-1.29","2.55"
"","2016-09-03","Lance Barksdale","CIN","STL","9","1","155*","14*","11.2*","141*","143.8*","-2.8*","91*","92.8*","-1.8*","90.3*","-0.87*","2.35*"
"","2016-09-03","Brian O'Nora","TB","TOR","7","5","178","15","15.5","163","162.5","0.5","91.6","91.3","0.3","96.1","-0.74","2.2"
"","2016-09-03","Chad Whitson","PHI","ATL","4","6","164","13","13.6","151","150.4","0.6","92.1","91.7","0.4","91.5","0.34","1.76"
"","2016-09-03","Paul Emmel","BAL","NYY","2","0","150","14","11.5","136","138.5","-2.5","90.7","92.3","-1.7","94","-0.29","1.35"
"","2016-09-03","Quinn Wolcott","PIT","MIL","4","7","152","18","15.4","134","136.6","-2.6","88.2","89.9","-1.7","93.4","0.73","2.51"
"","2016-09-03","Eric Cooper","NYM","WSH","3","1","151","9","11.1","142","139.9","2.1","94","92.7","1.4","97.4","-0.7","1.12"
"","2016-09-03","Mike Estabrook","MIN","CWS","11","3","188","15","13.9","173","174.1","-1.1","92","92.6","-0.6","95.2","0.34","2.22"
"","2016-09-03","Mark Ripperger","CLE","MIA","8","3","144","11","9.7","133","134.3","-1.3","92.4","93.3","-0.9","94.4","-0.37","1.49"
"","2016-09-03","Jerry Meals","KC","DET","5","2","157","13","10.4","144","146.6","-2.6","91.7","93.4","-1.7","94.3","-0.27","1.33"
"","2016-09-03","Tom Woodring","COL","AZ","4","9","152","8","13.4","144","138.6","5.4","94.7","91.2","3.6","94.7","-0.39","0.95"
"","2016-09-03","Jeff Nelson","OAK","BOS","2","11","170","13","15.7","157","154.3","2.7","92.4","90.8","1.6","93.5","0.47","1.57"
"","2016-09-03","John Hirschbeck","LAD","SD","5","1","138","12","11.5","126","126.5","-0.5","91.3","91.6","-0.3","93.5","-0.63","1.11"
"","2016-09-03","Alfonso Marquez","SEA","LAA","3","10","156","14","16","142","140","2","91","89.8","1.3","90.4","-0.21","1.33"
"","2016-09-02","Tom Hallion","CHC","SF","2","1","116","16","10.8","100","105.2","-5.2","86.2","90.7","-4.5","91.4","-0.24","1.72"
"","2016-09-02","Tim Timmons","PHI","ATL","4","8","169","20","17.6","149","151.4","-2.4","88.2","89.6","-1.4","91.7","-0.54","2.32"
"","2016-09-02","Carlos Torres","BAL","NYY","8","0","152","17","14.4","135","137.6","-2.6","88.8","90.5","-1.7","90.1","0.3","1.68"
"","2016-09-02","Brian Gorman","PIT","MIL","0","1","147","14","11.2","133","135.8","-2.8","90.5","92.4","-1.9","96.6","1.02","1.76"
"","2016-09-02","Gary Cederstrom","NYM","WSH","1","4","157","19","13.7","138","143.3","-5.3","87.9","91.3","-3.4","91.1","0.18","2.58"
"","2016-09-02","Ted Barrett","CIN","STL","3","2","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2016-09-02","John Tumpane","TB","TOR","8","3","161*","7*","13.1*","154*","147.9*","6.1*","95.7*","91.9*","3.8*","95.7*","0.07*","1.37*"
"","2016-09-02","Nic Lentz","CLE","MIA","6","2","159","19","15.5","140","143.5","-3.5","88.1","90.2","-2.2","96.2","-0.24","2.5"
"","2016-09-02","Hunter Wendelstedt","TEX","HOU","10","8","178","13","11.3","165","166.7","-1.7","92.7","93.6","-0.9","94.4","-0.29","1.43"
"","2016-09-02","Dana DeMuth","MIN","CWS","4","11","139","5","8.1","134","130.9","3.1","96.4","94.2","2.2","95.7","0.2","0.78"
"","2016-09-02","Ron Kulpa","KC","DET","6","7","139","11","10.8","128","128.2","-0.2","92.1","92.2","-0.1","92.8","-0.24","1.04"
"","2016-09-02","Bill Miller","COL","AZ","14","7","162","10","14.2","152","147.8","4.2","93.8","91.3","2.6","94.4","0.26","1.36"
"","2016-09-02","Stu Scheurwater","OAK","BOS","2","16","202","20","19.4","182","182.6","-0.6","90.1","90.4","-0.3","96","0.29","3.03"
"","2016-09-02","Ryan Blakney","LAD","SD","2","4","174","12","14.2","162","159.8","2.2","93.1","91.8","1.3","93.7","0.06","1.1"
"","2016-09-02","David Rackley","SEA","LAA","11","8","185","15","15.6","170","169.4","0.6","91.9","91.5","0.3","94.1","-1.41","3.29"
"","2016-09-01","Adrian Johnson","ATL","SD","9","6","128*","22*","11.8*","106*","116.2*","-10.2*","82.8*","90.8*","-8*","91.4*","-0.47*","3.21*"
"","2016-09-01","Jordan Baker","NYM","MIA","4","6","179","17","16","162","163","-1","90.5","91","-0.5","89.9","0.46","1.72"
"","2016-09-01","Adam Hamari","CHC","SF","5","4","145","11","11.8","134","133.2","0.8","92.4","91.9","0.6","93.1","-0.18","1.34"
"","2016-09-01","Greg Gibson","MIN","CWS","8","5","176","18","14.7","158","161.3","-3.3","89.8","91.6","-1.9","91.5","0.11","2.21"
"","2016-08-31","Will Little","DET","CWS","3","2","124","13","13.7","111","110.3","0.7","89.5","89","0.6","91.9","0.41","1.83"
"","2016-08-31","Gary Cederstrom","BOS","TB","8","6","176","9","18.6","167","157.4","9.6","94.9","89.5","5.4","92","-0.35","1.51"
"","2016-08-31","Todd Tichenor","TEX","SEA","14","1","172","11","15.2","161","156.8","4.2","93.6","91.2","2.4","91.3","0.51","1.69"
"","2016-08-31","Larry Vanover","HOU","OAK","4","3","138","12","12.3","126","125.7","0.3","91.3","91.1","0.2","91.3","-1.57","2.77"
"","2016-08-31","Dan Bellino","COL","LAD","7","0","127","11","11.7","116","115.3","0.7","91.3","90.8","0.5","92.1","0.51","1.03"
"","2016-08-31","Phil Cuzzi","COL","LAD","8","10","185","8","16.8","177","168.2","8.8","95.7","90.9","4.8","93","0.56","1.08"
"","2016-08-31","Vic Carapazza","SF","AZ","4","2","145","7","12","138","133","5","95.2","91.7","3.5","96.6","0.11","1.01"
"","2016-08-31","Cory Blaser","LAA","CIN","3","0","97","13","8.4","84","88.6","-4.6","86.6","91.3","-4.7","90.7","0.56","1.1"
"","2016-08-31","Jerry Layne","BAL","TOR","3","5","171","14","17.6","157","153.4","3.6","91.8","89.7","2.1","91.8","1.56","2.6"
"","2016-08-31","Mark Carlson","PHI","WSH","1","2","157","14","14.9","143","142.1","0.9","91.1","90.5","0.6","92.4","0.15","1.69"
"","2016-08-31","Paul Nauert","CLE","MIN","8","4","145","22","11.4","123","133.6","-10.6","84.8","92.2","-7.3","91","2.05","4.03"
"","2016-08-31","Jim Wolf","ATL","SD","8","1","179","13","12.9","166","166.1","-0.1","92.7","92.8","0","94.4","-0.65","1.77"
"","2016-08-31","Paul Emmel","NYM","MIA","5","2","139","14","13.3","125","125.7","-0.7","89.9","90.4","-0.5","93.5","0.05","1.41"
"","2016-08-31","Tony Randazzo","CHC","PIT","6","5","196","23","17.9","173","178.1","-5.1","88.3","90.9","-2.6","87.2","2.41","4.93"
"","2016-08-31","Andy Fletcher","MIL","STL","3","1","128","16","12.7","112","115.3","-3.3","87.5","90.1","-2.6","88.3","-0.74","1.56"
"","2016-08-31","Jeff Kellogg","KC","NYY","4","5","217","17","19.9","200","197.1","2.9","92.2","90.8","1.3","94.5","-0.09","1.53"
"","2016-08-30","Scott Barry","BAL","TOR","5","3","157","14","15.1","143","141.9","1.1","91.1","90.4","0.7","93.6","-0.98","1.66"
"","2016-08-30","Clint Fagan","PHI","WSH","2","3","129","11","10","118","119","-1","91.5","92.2","-0.8","96.1","-0.37","1.17"
"","2016-08-30","Toby Basner","BOS","TB","3","4","157","14","16.4","143","140.6","2.4","91.1","89.6","1.5","91.7","-0.04","1.16"
"","2016-08-30","Chris Conroy","CLE","MIN","5","4","158","18","13.1","140","144.9","-4.9","88.6","91.7","-3.1","88.6","-0.08","3.42"
"","2016-08-30","Eric Cooper","ATL","SD","7","3","157","23","16.9","134","140.1","-6.1","85.4","89.2","-3.9","88.5","-0.12","2.78"
"","2016-08-30","Angel Hernandez","DET","CWS","8","4","155","15","12.1","140","142.9","-2.9","90.3","92.2","-1.8","92.9","-0.53","1.67"
"","2016-08-30","Mike Everitt","NYM","MIA","7","4","137","12","11","125","126","-1","91.2","91.9","-0.7","94.9","-0.18","1.04"
"","2016-08-30","Brian Knight","CHC","PIT","3","0","153","19","18","134","135","-1","87.6","88.3","-0.7","88.9","-0.25","1.95"
"","2016-08-30","Gerry Davis","TEX","SEA","8","7","158","19","16.8","139","141.2","-2.2","88","89.4","-1.4","93.7","-0.75","2.37"
"","2016-08-30","Alfonso Marquez","HOU","OAK","3","1","119","5","8.8","114","110.2","3.8","95.8","92.6","3.2","95.8","-0.16","0.38"
"","2016-08-30","Joe West","MIL","STL","1","2","136","14","12","122","124","-2","89.7","91.2","-1.4","93.4","0.55","2.01"
"","2016-08-30","Pat Hoberg","KC","NYY","4","5","173","8","9.5","165","163.5","1.5","95.4","94.5","0.9","96.5","-0.42","0.98"
"","2016-08-30","Laz Diaz","LAA","CIN","4","2","127","8","11.1","119","115.9","3.1","93.7","91.3","2.4","96.9","0.1","1.06"
"","2016-08-30","Bill Welke","SF","AZ","3","4","168","11","13.1","157","154.9","2.1","93.5","92.2","1.3","94.6","0.31","0.91"
"","2016-08-29","Alan Porter","BAL","TOR","1","5","161","19","14.3","142","146.7","-4.7","88.2","91.1","-2.9","91.3","-0.22","2.22"
"","2016-08-29","Quinn Wolcott","PHI","WSH","0","4","154","20","17.8","134","136.2","-2.2","87","88.5","-1.4","90.9","-0.67","2.87"
"","2016-08-29","Mike Estabrook","BOS","TB","9","4","163","10","11.6","153","151.4","1.6","93.9","92.9","1","93.3","0","1.7"
"","2016-08-29","Jerry Meals","CLE","MIN","1","0","159","16","14","143","145","-2","89.9","91.2","-1.3","93.1","0.55","1.39"
"","2016-08-29","Lance Barksdale","DET","CWS","4","3","156","9","12.5","147","143.5","3.5","94.2","92","2.3","94.2","-0.04","1.2"
"","2016-08-29","Tim Timmons","NYM","MIA","2","1","209","18","16.7","191","192.3","-1.3","91.4","92","-0.6","92.3","-0.22","1.3"
"","2016-08-29","Mark Ripperger","MIL","STL","5","6","184","12","15.5","172","168.5","3.5","93.5","91.6","1.9","92.9","-0.26","1.54"
"","2016-08-29","Tripp Gibson","CHC","PIT","8","7","237*","26*","22.8*","211*","214.2*","-3.2*","89*","90.4*","-1.4*","91.6*","-0.84*","4.78*"
"","2016-08-29","Sam Holbrook","TEX","SEA","6","3","149","11","12.9","138","136.1","1.9","92.6","91.4","1.3","91.9","-1.12","1.3"
"","2016-08-29","Chris Guccione","HOU","OAK","6","0","169","16","16.3","153","152.7","0.3","90.5","90.4","0.2","92.9","-0.84","2.32"
"","2016-08-29","Brian O'Nora","KC","NYY","8","5","163","23","16.7","140","146.3","-6.3","85.9","89.7","-3.9","90.8","0.14","2.54"
"","2016-08-29","Tom Hallion","COL","LAD","8","1","164","21","16.1","143","147.9","-4.9","87.2","90.2","-3","92.1","0.96","2.44"
"","2016-08-29","Jeff Nelson","LAA","CIN","9","2","121","12","8.5","109","112.5","-3.5","90.1","93","-2.9","90.9","0.69","1.53"
"","2016-08-28","Ryan Blakney","NYY","BAL","0","5","150","8","10","142","140","2","94.7","93.3","1.4","93.3","0.05","0.87"
"","2016-08-28","James Hoye","TOR","MIN","9","6","171","29","16.1","142","154.9","-12.9","83","90.6","-7.6","92.4","0.54","2.84"
"","2016-08-28","Jordan Baker","DET","LAA","0","5","138","9","13.5","129","124.5","4.5","93.5","90.2","3.3","94.2","0.12","0.84"
"","2016-08-28","Ted Barrett","NYM","PHI","1","5","151","20","9.7","131","141.3","-10.3","86.8","93.6","-6.8","91.4","-1.74","2.44"
"","2016-08-28","Mark Carlson","MIA","SD","1","3","119","8","10.8","111","108.2","2.8","93.3","90.9","2.4","92.4","-0.76","1.06"
"","2016-08-28","Mike Muchlinski","WSH","COL","3","5","151*","19*","14.8*","132*","136.2*","-4.2*","87.4*","90.2*","-2.8*","89.4*","-0.83*","1.85*"
"","2016-08-28","Nic Lentz","HOU","TB","4","10","161","13","14.7","148","146.3","1.7","91.9","90.9","1","94.4","0.88","2.06"
"","2016-08-28","John Hirschbeck","CWS","SEA","4","1","118","11","9.5","107","108.5","-1.5","90.7","91.9","-1.3","93.2","0.15","1.91"
"","2016-08-28","Dan Iassogna","MIL","PIT","1","3","130","17","11.8","113","118.2","-5.2","86.9","91","-4","90","-0.16","1.46"
"","2016-08-28","CB Bucknor","STL","OAK","4","7","130","14","13.2","116","116.8","-0.8","89.2","89.9","-0.6","90.8","0","1.54"
"","2016-08-28","John Tumpane","TEX","CLE","2","1","130","7","9.4","123","120.6","2.4","94.6","92.8","1.9","98.5","0.1","0.7"
"","2016-08-28","Stu Scheurwater","SF","ATL","13","4","164","13","14.8","151","149.2","1.8","92.1","91","1.1","93.9","0.97","1.51"
"","2016-08-28","Carlos Torres","AZ","CIN","11","2","162","14","14.4","148","147.6","0.4","91.4","91.1","0.2","93.8","-0.19","1.47"
"","2016-08-28","David Rackley","LAD","CHC","1","0","148","14","13.8","134","134.2","-0.2","90.5","90.7","-0.2","91.9","-0.63","1.69"
"","2016-08-28","Chad Whitson","BOS","KC","4","10","188","11","17.6","177","170.4","6.6","94.1","90.7","3.5","93.6","0.3","1.36"
"","2016-08-27","Mike Winters","WSH","COL","4","9","199","18","15.2","181","183.8","-2.8","91","92.4","-1.4","93.5","0.38","2.58"
"","2016-08-27","Ron Kulpa","NYY","BAL","13","5","189","21","16.4","168","172.6","-4.6","88.9","91.3","-2.4","91","-1.14","3.28"
"","2016-08-27","Chad Fairchild","TOR","MIN","8","7","163","11","10.7","152","152.3","-0.3","93.3","93.4","-0.2","92.6","0.01","1.15"
"","2016-08-27","Larry Vanover","LAD","CHC","3","2","138","11","11.1","127","126.9","0.1","92","91.9","0.1","94.2","0.85","1.51"
"","2016-08-27","Mike Everitt","DET","LAA","2","3","180","14","15.5","166","164.5","1.5","92.2","91.4","0.8","92.2","-1.62","2.66"
"","2016-08-27","Adrian Johnson","BOS","KC","8","3","142","13","14.9","129","127.1","1.9","90.8","89.5","1.4","95.8","-0.82","1.58"
"","2016-08-27","Kerwin Danley","HOU","TB","6","2","162","17","13.7","145","148.3","-3.3","89.5","91.5","-2","92.6","-0.1","2.08"
"","2016-08-27","Will Little","NYM","PHI","12","1","148","8","8.9","140","139.1","0.9","94.6","94","0.6","94.6","0.91","1.39"
"","2016-08-27","Paul Emmel","CWS","SEA","9","3","155","10","12.5","145","142.5","2.5","93.5","91.9","1.6","96.8","0.02","0.96"
"","2016-08-27","Brian Gorman","MIA","SD","0","1","161","17","12.7","144","148.3","-4.3","89.4","92.1","-2.7","90.7","1.53","2.79"
"","2016-08-27","Bob Davidson","MIL","PIT","6","9","169","17","16.7","152","152.3","-0.3","89.9","90.1","-0.2","92.3","0.01","1.47"
"","2016-08-27","Chris Segal","STL","OAK","2","3","142*","10*","12.3*","132*","129.7*","2.3*","93*","91.3*","1.6*","94.4*","0.51*","1.05*"
"","2016-08-27","Jeff Kellogg","TEX","CLE","7","0","141","18","11.1","123","129.9","-6.9","87.2","92.2","-4.9","92.9","-0.21","2.53"
"","2016-08-27","Rob Drake","AZ","CIN","0","13","145","14","11.1","131","133.9","-2.9","90.3","92.3","-2","89.7","0.73","1.27"
"","2016-08-27","Cory Blaser","SF","ATL","1","3","122","8","9","114","113","1","93.4","92.6","0.8","96.7","0.72","1.3"
"","2016-08-26","Mark Wegner","WSH","COL","8","5","155","5","9.7","150","145.3","4.7","96.8","93.7","3","94.2","0.26","0.66"
"","2016-08-26","Paul Nauert","NYY","BAL","14","4","132","16","10.3","116","121.7","-5.7","87.9","92.2","-4.3","94.7","-0.09","1.63"
"","2016-08-26","Manny Gonzalez","TOR","MIN","15","8","205","17","21.7","188","183.3","4.7","91.7","89.4","2.3","94.1","-0.85","2.31"
"","2016-08-26","Pat Hoberg","DET","LAA","4","2","114","11","9.4","103","104.6","-1.6","90.4","91.8","-1.4","95.6","0.28","0.98"
"","2016-08-26","Jim Wolf","BOS","KC","3","6","173","14","18.7","159","154.3","4.7","91.9","89.2","2.7","92.5","-1.34","2.34"
"","2016-08-26","Angel Hernandez","NYM","PHI","9","4","135","10","10.9","125","124.1","0.9","92.6","91.9","0.7","94.1","-0.59","0.89"
"","2016-08-26","Clint Fagan","MIA","SD","7","6","197*","16*","16.1*","181*","180.9*","0.1*","91.9*","91.8*","0*","91.4*","-0.04*","2.52*"
"","2016-08-26","Lance Barrett","TEX","CLE","1","12","162","12","11.3","150","150.7","-0.7","92.6","93","-0.4","90.7","-1.18","2.44"
"","2016-08-26","Joe West","HOU","TB","5","4","145","13","14.5","132","130.5","1.5","91","90","1","93.1","-1.1","1.64"
"","2016-08-26","Vic Carapazza","CWS","SEA","1","3","111","12","10.3","99","100.7","-1.7","89.2","90.7","-1.6","89.2","-0.05","1.59"
"","2016-08-26","Ramon De Jesus","MIL","PIT","3","5","171","6","15.6","165","155.4","9.6","96.5","90.9","5.6","93.6","0.17","0.75"
"","2016-08-26","Fieldin Culbreth","STL","OAK","3","1","144","15","15.1","129","128.9","0.1","89.6","89.5","0.1","91","0.51","1.45"
"","2016-08-26","Gerry Davis","AZ","CIN","4","3","186","13","16.5","173","169.5","3.5","93","91.1","1.9","90.3","-0.19","1.85"
"","2016-08-26","Alfonso Marquez","LAD","CHC","4","6","176","12","14","164","162","2","93.2","92.1","1.1","94.9","0.02","1.16"
"","2016-08-26","Laz Diaz","SF","ATL","7","0","128","14","10.4","114","117.6","-3.6","89.1","91.9","-2.8","93.8","-0.96","1.56"
"","2016-08-25","Chris Conroy","TB","BOS","2","1","117","10","11.2","107","105.8","1.2","91.5","90.4","1","92.3","0.21","1.51"
"","2016-08-25","Jim Reynolds","MIN","DET","5","8","159","14","14.7","145","144.3","0.7","91.2","90.7","0.5","91.2","-0.41","1.47"
"","2016-08-25","Lance Barksdale","WSH","BAL","4","0","110","12","12.6","98","97.4","0.6","89.1","88.5","0.6","91.8","0.58","1.66"
"","2016-08-25","Eric Cooper","TOR","LAA","3","6","155","17","15.2","138","139.8","-1.8","89","90.2","-1.1","91","-0.02","2.36"
"","2016-08-25","Marvin Hudson","MIA","KC","2","5","161","11","13.4","150","147.6","2.4","93.2","91.7","1.5","93.2","-0.21","0.81"
"","2016-08-25","Marty Foster","STL","NYM","6","10","165","23","17.4","142","147.6","-5.6","86.1","89.4","-3.4","88.5","-0.54","4.4"
"","2016-08-25","Brian O'Nora","TEX","CLE","9","0","129","15","12.9","114","116.1","-2.1","88.4","90","-1.6","90.7","-0.47","1.63"
"","2016-08-25","D.J. Reyburn","CWS","SEA","7","6","163","11","14.5","152","148.5","3.5","93.3","91.1","2.2","94.5","-0.45","0.97"
"","2016-08-25","Dale Scott","MIL","PIT","2","3","153","19","14.5","134","138.5","-4.5","87.6","90.5","-2.9","88.9","-0.53","2.59"
"","2016-08-25","Chris Guccione","AZ","ATL","1","3","153","13","13.7","140","139.3","0.7","91.5","91","0.5","94.1","-0.64","1.28"
"","2016-08-25","Sam Holbrook","LAD","SF","0","4","149","13","10.8","136","138.2","-2.2","91.3","92.8","-1.5","91.9","0.93","1.87"
"","2016-08-24","Tim Timmons","PIT","HOU","4","5","140","13","14","127","126","1","90.7","90","0.7","92.9","0.63","1.25"
"","2016-08-24","John Hirschbeck","MIL","COL","7","1","153","14","13.2","139","139.8","-0.8","90.8","91.4","-0.5","92.2","1.43","1.87"
"","2016-08-24","Alan Porter","OAK","CLE","5","1","140","9","10.1","131","129.9","1.1","93.6","92.8","0.8","94.3","-0.18","1.1"
"","2016-08-24","Mark Ripperger","SD","CHC","3","6","161","13","15.1","148","145.9","2.1","91.9","90.6","1.3","96.9","-0.13","2.03"
"","2016-08-24","Doug Eddings","SEA","NYY","0","5","162","13","15.1","149","146.9","2.1","92","90.7","1.3","93.8","1.3","2.28"
"","2016-08-24","Ted Barrett","WSH","BAL","8","10","182","22","20.1","160","161.9","-1.9","87.9","89","-1.1","92.3","-0.32","2.78"
"","2016-08-24","Chad Whitson","TOR","LAA","2","8","172","15","19.6","157","152.4","4.6","91.3","88.6","2.7","91.3","0.57","1.85"
"","2016-08-24","Ryan Blakney","TB","BOS","4","3","192","12","20.2","180","171.8","8.2","93.8","89.5","4.3","93.2","-0.32","1.34"
"","2016-08-24","Dan Iassogna","CIN","TEX","5","6","128","11","9.5","117","118.5","-1.5","91.4","92.6","-1.2","90.6","0.06","1.1"
"","2016-08-24","James Hoye","MIA","KC","3","0","142","11","14.6","131","127.4","3.6","92.3","89.7","2.5","93.7","-0.4","1.4"
"","2016-08-24","CB Bucknor","MIN","DET","4","9","155","12","14.5","143","140.5","2.5","92.3","90.6","1.6","91","-0.67","1.45"
"","2016-08-24","John Tumpane","CWS","PHI","3","5","144","6","10.8","138","133.2","4.8","95.8","92.5","3.3","94.4","0.11","0.63"
"","2016-08-24","Mike Muchlinski","STL","NYM","8","1","129","7","8.5","122","120.5","1.5","94.6","93.4","1.1","93.8","0.7","0.8"
"","2016-08-24","David Rackley","AZ","ATL","10","9","229","21","20.6","208","208.4","-0.4","90.8","91","-0.2","92.6","0.66","2.48"
"","2016-08-24","Carlos Torres","LAD","SF","1","0","130","10","13.8","120","116.2","3.8","92.3","89.4","2.9","92.3","0.23","0.85"
"","2016-08-23","Will Little","BAL","WSH","8","1","163","14","14.7","149","148.3","0.7","91.4","91","0.4","90.2","-0.52","2.26"
"","2016-08-23","Jordan Baker","PIT","HOU","7","1","127","9","11.8","118","115.2","2.8","92.9","90.7","2.2","92.9","1","1.84"
"","2016-08-23","Adrian Johnson","TOR","LAA","7","2","163","17","16.2","146","146.8","-0.8","89.6","90.1","-0.5","91.4","-0.3","1.84"
"","2016-08-23","Ron Kulpa","TB","BOS","1","2","160","13","16","147","144","3","91.9","90","1.9","95.6","-0.65","1.11"
"","2016-08-23","Bob Davidson","CIN","TEX","3","0","131","12","11.4","119","119.6","-0.6","90.8","91.3","-0.5","92.4","-0.34","1.1"
"","2016-08-23","Chad Fairchild","MIA","KC","0","1","157","11","12.2","146","144.8","1.2","93","92.3","0.7","92.4","0.37","1.19"
"","2016-08-23","Chris Segal","MIN","DET","3","8","150","14","10.7","136","139.3","-3.3","90.7","92.9","-2.2","94.7","0.06","1.94"
"","2016-08-23","Jeff Kellogg","CWS","PHI","9","1","152","13","10.8","139","141.2","-2.2","91.4","92.9","-1.4","92.8","-0.01","1.39"
"","2016-08-23","Paul Emmel","MIL","COL","6","4","175","21","17.5","154","157.5","-3.5","88","90","-2","94.3","-0.57","3.75"
"","2016-08-23","Mike Winters","STL","NYM","4","7","162","14","16.5","148","145.5","2.5","91.4","89.8","1.6","93.8","1.24","2.32"
"","2016-08-23","Larry Vanover","AZ","ATL","4","7","186","18","17.3","168","168.7","-0.7","90.3","90.7","-0.4","91.9","-0.54","2.12"
"","2016-08-23","Mark Carlson","OAK","CLE","9","1","155","9","11.8","146","143.2","2.8","94.2","92.4","1.8","93.5","0.1","0.88"
"","2016-08-23","Nic Lentz","SD","CHC","3","5","160","11","14.2","149","145.8","3.2","93.1","91.1","2","93.8","0.63","1.29"
"","2016-08-23","Rob Drake","LAD","SF","9","5","167*","16*","16.4*","151*","150.6*","0.4*","90.4*","90.2*","0.3*","92.2*","-1.02*","2.18*"
"","2016-08-23","Jeff Nelson","SEA","NYY","1","5","143*","9*","11.9*","134*","131.1*","2.9*","93.7*","91.7*","2.1*","95.1*","0.63*","1.09*"
"","2016-08-22","Fieldin Culbreth","CIN","LAD","9","18","200","19","22","181","178","3","90.5","89","1.5","93","0.38","2.78"
"","2016-08-22","Angel Hernandez","BAL","WSH","4","3","148","16","13.8","132","134.2","-2.2","89.2","90.7","-1.5","95.9","-0.24","1.08"
"","2016-08-22","Mike Everitt","PIT","HOU","1","3","129","10","11.1","119","117.9","1.1","92.2","91.4","0.9","94.6","0.05","0.79"
"","2016-08-22","Paul Nauert","TB","BOS","2","6","183","23","19","160","164","-4","87.4","89.6","-2.2","89.1","-2.28","4.64"
"","2016-08-22","Vic Carapazza","MIL","COL","4","2","144","11","13.1","133","130.9","2.1","92.4","90.9","1.4","94.4","-0.4","0.98"
"","2016-08-22","Alfonso Marquez","AZ","ATL","9","8","166","13","13.4","153","152.6","0.4","92.2","91.9","0.3","93.4","0.63","1.25"
"","2016-08-22","Brian Gorman","OAK","CLE","0","1","134","17","12.9","117","121.1","-4.1","87.3","90.4","-3.1","91.8","0.2","1.54"
"","2016-08-22","Kerwin Danley","SD","CHC","1","5","181","28","18.5","153","162.5","-9.5","84.5","89.8","-5.2","89","0.57","3.97"
"","2016-08-22","Cory Blaser","SEA","NYY","7","5","150","15","9.1","135","140.9","-5.9","90","93.9","-3.9","90.7","-0.45","2.03"
"","2016-08-21","Tripp Gibson","DET","BOS","10","5","159","12","15","147","144","3","92.5","90.5","1.9","92.5","0.38","0.86"
"","2016-08-21","Jim Reynolds","CIN","LAD","0","4","140","13","9.7","127","130.3","-3.3","90.7","93.1","-2.4","93.6","-0.66","1.54"
"","2016-08-21","Jim Wolf","TB","TEX","8","4","165","7","12.4","158","152.6","5.4","95.8","92.5","3.3","96.4","-0.1","0.64"
"","2016-08-21","Ramon De Jesus","CLE","TOR","3","2","146","17","13.4","129","132.6","-3.6","88.4","90.8","-2.5","91.1","1.36","2.2"
"","2016-08-21","Lance Barrett","BAL","HOU","3","5","124","9","9.5","115","114.5","0.5","92.7","92.3","0.4","96.8","-0.2","0.92"
"","2016-08-21","Tony Randazzo","PHI","STL","0","9","143","15","12.6","128","130.4","-2.4","89.5","91.2","-1.6","90.9","0.07","2.27"
"","2016-08-21","Adam Hamari","ATL","WSH","7","6","172","10","12.6","162","159.4","2.6","94.2","92.7","1.5","94.2","-0.34","0.88"
"","2016-08-21","Chris Conroy","PIT","MIA","2","3","152*","16*","13.2*","136*","138.8*","-2.8*","89.5*","91.3*","-1.8*","89.5*","0.18*","1.7*"
"","2016-08-21","Gerry Davis","CWS","OAK","4","2","126","6","7.6","120","118.4","1.6","95.2","93.9","1.3","92.1","0.15","0.55"
"","2016-08-21","Bill Miller","KC","MIN","2","1","121","8","10.1","113","110.9","2.1","93.4","91.7","1.7","94.2","0.18","0.64"
"","2016-08-21","Joe West","LAA","NYY","2","0","141","12","11.7","129","129.3","-0.3","91.5","91.7","-0.2","95.7","-0.21","1.73"
