"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2021-09-04","Alan Porter","MIA","PHI","3","2","139","2","6.9","137","132.1","4.9","98.6","95","3.6","95","-0.16","0.16"
"","2021-09-04","Scott Barry","CIN","DET","7","4","165","13","11.5","152","153.5","-1.5","92.1","93","-0.9","91.5","-0.25","1.61"
"","2021-09-04","Tim Timmons","KC","CWS","7","10","168","11","11.7","157","156.3","0.7","93.5","93","0.4","92.9","-0.37","1.83"
"","2021-09-04","Rob Drake","MIL","STL","4","0","120","6","5.8","114","114.2","-0.2","95","95.1","-0.1","95","-0.23","0.53"
"","2021-09-04","Alex Tosi","AZ","SEA","5","8","160","9","13.9","151","146.1","4.9","94.4","91.3","3.1","91.2","-0.36","0.76"
"","2021-09-04","Ryan Additon","COL","ATL","7","6","144","9","12.8","135","131.2","3.8","93.8","91.1","2.6","93.1","0.21","0.75"
"","2021-09-04","Mark Ripperger","SD","HOU","10","2","169","9","11.9","160","157.1","2.9","94.7","92.9","1.7","91.1","0.91","1.51"
"","2021-09-04","Todd Tichenor","SF","LAD","1","6","151","8","8.5","143","142.5","0.5","94.7","94.4","0.3","94.7","0.34","1.28"
"","2021-09-04","Lance Barksdale","LAA","TEX","4","1","108","10","8.2","98","99.8","-1.8","90.7","92.5","-1.7","92.6","0.25","0.73"
"","2021-09-03","John Tumpane","CHC","PIT","6","5","128","8","7.5","120","120.5","-0.5","93.8","94.1","-0.4","94.5","0.15","0.85"
"","2021-09-03","Laz Diaz","WSH","NYM","2","6","169","10","14.1","159","154.9","4.1","94.1","91.7","2.4","90.5","-0.57","1.31"
"","2021-09-03","John Libka","NYY","BAL","4","3","197","9","17.3","188","179.7","8.3","95.4","91.2","4.2","94.4","-0.23","0.85"
"","2021-09-03","Fieldin Culbreth","TOR","OAK","11","10","140","11","7.4","129","132.6","-3.6","92.1","94.7","-2.5","94.3","-0.6","1.3"
"","2021-09-03","Dan Bellino","BOS","CLE","8","5","169","8","8.6","161","160.4","0.6","95.3","94.9","0.4","95.3","0","0.7"
"","2021-09-03","Jeremie Rehak","CIN","DET","5","15","193","12","13.6","181","179.4","1.6","93.8","93","0.8","90.2","1.26","2.14"
"","2021-09-03","Sam Holbrook","TB","MIN","5","3","118","5","4.6","113","113.4","-0.4","95.8","96.1","-0.3","96.6","0.19","0.41"
"","2021-09-03","Ramon De Jesus","MIA","PHI","10","3","128","10","8.8","118","119.2","-1.2","92.2","93.2","-1","93.8","-0.9","2.2"
"","2021-09-03","Carlos Torres","KC","CWS","7","2","162","12","8.8","150","153.2","-3.2","92.6","94.5","-1.9","93.2","-0.26","1.6"
"","2021-09-03","Greg Gibson","MIL","STL","4","15","176","16","12.5","160","163.5","-3.5","90.9","92.9","-2","92.6","0.01","2.13"
"","2021-09-03","Ed Hickox","COL","ATL","4","3","97","8","7.2","89","89.8","-0.8","91.8","92.6","-0.9","93.8","-0.22","0.74"
"","2021-09-03","Jeremy Riggs","LAA","TEX","3","2","125","9","6.2","116","118.8","-2.8","92.8","95.1","-2.3","94.4","0.89","1.23"
"","2021-09-03","Stu Scheurwater","AZ","SEA","5","6","154","9","11.5","145","142.5","2.5","94.2","92.5","1.6","95.5","0.37","2.03"
"","2021-09-03","Adam Hamari","SF","LAD","3","2","194","6","13.9","188","180.1","7.9","96.9","92.8","4.1","93.3","0.39","1.17"
"","2021-09-03","Ron Kulpa","SD","HOU","3","6","163","14","12","149","151","-2","91.4","92.7","-1.2","91.4","0.52","1.86"
"","2021-09-02","John Bacon","WSH","PHI","6","7","187","14","12.6","173","174.4","-1.4","92.5","93.3","-0.7","87.7","0.69","1.81"
"","2021-09-02","Sean Barber","DET","OAK","6","8","152","9","10.3","143","141.7","1.3","94.1","93.2","0.8","94.7","0.1","0.82"
"","2021-09-02","Angel Hernandez","SF","MIL","5","1","124","10","9.6","114","114.4","-0.4","91.9","92.3","-0.4","90.3","-0.44","1.4"
"","2021-09-02","Chris Guccione","TB","BOS","0","4","143","11","12.1","132","130.9","1.1","92.3","91.5","0.8","90.9","-0.19","1.29"
"","2021-09-02","Lance Barrett","NYM","MIA","4","3","143","4","7.6","139","135.4","3.6","97.2","94.7","2.5","97.2","0.06","0.48"
"","2021-09-02","Phil Cuzzi","CHC","PIT","6","5","169","11","10.3","158","158.7","-0.7","93.5","93.9","-0.4","92.3","0.08","1.24"
"","2021-09-02","Brian Gorman","KC","CLE","2","4","139","12","10.4","127","128.6","-1.6","91.4","92.5","-1.2","93.5","-0.21","1.13"
"","2021-09-02","Vic Carapazza","COL","ATL","5","6","134","4","10.6","130","123.4","6.6","97","92.1","4.9","95.5","0.04","0.7"
"","2021-09-01","John Tumpane","CIN","STL","4","5","115","8","7.5","107","107.5","-0.5","93","93.5","-0.4","92.2","0.44","0.92"
"","2021-09-01","Cory Blaser","CIN","STL","12","2","148","5","9.2","143","138.8","4.2","96.6","93.8","2.8","97.3","0.24","0.5"
"","2021-09-01","Edwin Moscoso","TEX","COL","5","9","189","7","9.3","182","179.7","2.3","96.3","95.1","1.2","95.2","0.01","0.75"
"","2021-09-01","Nestor Ceja","AZ","SD","8","3","157","10","8.9","147","148.1","-1.1","93.6","94.3","-0.7","91.7","0.53","1.89"
"","2021-09-01","Jansen Visconti","SEA","HOU","1","0","143","6","11.2","137","131.8","5.2","95.8","92.2","3.6","97.2","0.08","0.4"
"","2021-09-01","Pat Hoberg","TOR","BAL","5","4","155","8","14.3","147","140.7","6.3","94.8","90.8","4.1","91","0.96","1.3"
"","2021-09-01","Junior Valentine","LAA","NYY","1","4","139","4","10","135","129","6","97.1","92.8","4.3","95.7","0.05","0.39"
"","2021-09-01","Larry Vanover","DET","OAK","8","6","160","13","11.5","147","148.5","-1.5","91.9","92.8","-0.9","94.4","-0.83","1.47"
"","2021-09-01","Adam Beck","TB","BOS","2","3","139","10","10","129","129","0","92.8","92.8","0","89.2","2.08","2.16"
"","2021-09-01","Adrian Johnson","KC","CLE","3","5","155","9","10.3","146","144.7","1.3","94.2","93.4","0.8","95.5","-0.14","1.14"
"","2021-09-01","Bruce Dreckman","MIN","CHC","0","3","123","10","10.5","113","112.5","0.5","91.9","91.5","0.4","94.3","1.03","1.71"
"","2021-09-01","Brian O'Nora","CWS","PIT","6","3","125","8","6.9","117","118.1","-1.1","93.6","94.5","-0.9","96","1.04","1.48"
"","2021-09-01","Ted Barrett","SF","MIL","2","5","175","12","8.2","163","166.8","-3.8","93.1","95.3","-2.2","93.1","0.98","2.04"
"","2021-09-01","Manny Gonzalez","LAD","ATL","4","3","133","12","11.8","121","121.2","-0.2","91","91.1","-0.1","91.7","0.13","1.41"
"","2021-08-31","Dan Iassogna","WSH","PHI","6","12","191","16","12.8","175","178.2","-3.2","91.6","93.3","-1.7","90.1","-0.91","2.61"
"","2021-08-31","Bill Welke","TOR","BAL","2","4","153","8","9.6","145","143.4","1.6","94.8","93.7","1.1","92.2","0.7","1.16"
"","2021-08-31","Marvin Hudson","DET","OAK","3","9","140*","11*","10.3*","129*","129.7*","-0.7*","92.1*","92.6*","-0.5*","88.6*","-0.39*","1.59*"
"","2021-08-31","Alan Porter","TB","BOS","8","5","155","11","9.2","144","145.8","-1.8","92.9","94","-1.1","94.2","-0.31","1.09"
"","2021-08-31","Alfonso Marquez","NYM","MIA","3","1","76","4","5.5","72","70.5","1.5","94.7","92.7","2","96.1","-0.76","0.76"
"","2021-08-31","Gerry Davis","TEX","COL","4","3","151","13","10.2","138","140.8","-2.8","91.4","93.3","-1.9","92.7","-0.04","1.44"
"","2021-08-31","Lance Barksdale","KC","CLE","2","7","169","5","11.6","164","157.4","6.6","97","93.1","3.9","94.1","-0.62","0.84"
"","2021-08-31","Joe West","MIN","CHC","1","3","174","8","6.8","166","167.2","-1.2","95.4","96.1","-0.7","96","-0.43","0.89"
"","2021-08-31","D.J. Reyburn","CWS","PIT","4","2","144","8","9.4","136","134.6","1.4","94.4","93.5","1","93.1","-0.07","1.31"
"","2021-08-31","Jim Wolf","LAA","NYY","6","4","147","6","9.1","141","137.9","3.1","95.9","93.8","2.1","95.2","-0.07","0.77"
"","2021-08-31","Tony Randazzo","AZ","SD","0","3","175","4","9.2","171","165.8","5.2","97.7","94.7","3","93.1","-0.25","0.71"
"","2021-08-31","Alex Tosi","SF","MIL","2","6","136","4","9.4","132","126.6","5.4","97.1","93.1","4","92.6","-0.25","0.41"
"","2021-08-31","Ryan Additon","SEA","HOU","4","0","161","13","10.5","148","150.5","-2.5","91.9","93.5","-1.6","93.8","-1.14","2.94"
"","2021-08-31","Jeff Nelson","LAD","ATL","3","2","145","6","13","139","132","7","95.9","91","4.8","95.2","-0.12","0.58"
"","2021-08-30","Dan Bellino","DET","MIN","2","3","113","5","9.8","108","103.2","4.8","95.6","91.3","4.3","92","-0.25","0.33"
"","2021-08-30","Mark Ripperger","CIN","STL","1","3","142","9","9.7","133","132.3","0.7","93.7","93.2","0.5","93","0","0.86"
"","2021-08-30","Scott Barry","WSH","PHI","4","7","156","8","9.8","148","146.2","1.8","94.9","93.7","1.2","95.5","0.1","0.66"
"","2021-08-30","Ben May","TOR","BAL","7","3","139","5","7.7","134","131.3","2.7","96.4","94.4","2","96.4","0.3","0.72"
"","2021-08-30","Ramon De Jesus","TB","BOS","6","1","159","8","7.2","151","151.8","-0.8","95","95.5","-0.5","95.6","-0.06","0.5"
"","2021-08-30","Will Little","TEX","COL","4","3","137","5","8.9","132","128.1","3.9","96.4","93.5","2.8","94.9","0.12","0.28"
"","2021-08-30","Mike Muchlinski","LAA","NYY","8","7","156","7","11.1","149","144.9","4.1","95.5","92.9","2.6","96.2","0.45","1.29"
"","2021-08-30","Todd Tichenor","AZ","SD","5","7","165","9","11.1","156","153.9","2.1","94.5","93.3","1.3","87.3","-0.42","0.88"
"","2021-08-30","Stu Scheurwater","SF","MIL","1","3","132","8","8.3","124","123.7","0.3","93.9","93.7","0.2","95.5","-0.28","0.68"
"","2021-08-30","Ed Hickox","SEA","HOU","3","4","160","14","9.7","146","150.3","-4.3","91.2","94","-2.7","93.8","0.36","1.3"
"","2021-08-30","Mike Estabrook","LAD","ATL","5","3","132","13","10.2","119","121.8","-2.8","90.2","92.3","-2.1","88.6","-0.45","1.11"
"","2021-08-29","Chris Conroy","PIT","STL","4","3","143","5","6.9","138","136.1","1.9","96.5","95.2","1.3","95.1","-0.13","0.63"
"","2021-08-29","Gabe Morales","BAL","TB","8","12","168","6","10.4","162","157.6","4.4","96.4","93.8","2.6","97","-0.11","0.65"
"","2021-08-29","Carlos Torres","PHI","AZ","7","4","151","2","7.2","149","143.8","5.2","98.7","95.2","3.5","97.4","-0.03","0.23"
"","2021-08-29","Nic Lentz","CLE","BOS","7","5","176","6","10.1","170","165.9","4.1","96.6","94.2","2.4","92.6","-0.23","0.41"
"","2021-08-29","Rob Drake","NYM","WSH","9","4","160","12","9","148","151","-3","92.5","94.4","-1.9","91.2","0.14","1.28"
"","2021-08-29","Phil Cuzzi","DET","TOR","1","2","151","18","12.3","133","138.7","-5.7","88.1","91.9","-3.8","87.4","0.42","2.9"
"","2021-08-29","Edwin Moscoso","MIA","CIN","2","1","149","7","11","142","138","4","95.3","92.6","2.7","91.9","1.07","1.49"
"","2021-08-29","Chris Segal","ATL","SF","9","0","145","6","11.1","139","133.9","5.1","95.9","92.4","3.5","94.5","-0.06","0.34"
"","2021-08-29","Sean Barber","CWS","CHC","13","1","151","13","11.3","138","139.7","-1.7","91.4","92.5","-1.1","90.7","0.35","1.63"
"","2021-08-29","John Tumpane","MIN","MIL","2","6","134","9","11.6","125","122.4","2.6","93.3","91.4","1.9","90.3","-0.02","0.78"
"","2021-08-29","CB Bucknor","TEX","HOU","13","2","149","9","9.1","140","139.9","0.1","94","93.9","0.1","95.3","0.14","0.7"
"","2021-08-29","Sam Holbrook","LAD","COL","0","5","152","10","10.6","142","141.4","0.6","93.4","93","0.4","92.8","-0.47","1.57"
"","2021-08-29","John Libka","SEA","KC","4","3","127","6","10.6","121","116.4","4.6","95.3","91.7","3.6","94.5","0","0.6"
"","2021-08-29","Nestor Ceja","OAK","NYY","3","1","143","12","10.4","131","132.6","-1.6","91.6","92.7","-1.1","91.6","0.22","1.6"
"","2021-08-28","Ron Kulpa","CLE","BOS","3","5","181","18","17.5","163","163.5","-0.5","90.1","90.3","-0.3","91.2","-0.59","3.07"
"","2021-08-28","Tony Randazzo","OAK","NYY","3","2","134","8","9.4","126","124.6","1.4","94","93","1","97","-0.11","0.85"
"","2021-08-28","Manny Gonzalez","SEA","KC","2","4","125","4","6","121","119","2","96.8","95.2","1.6","97.6","-0.04","0.38"
"","2021-08-28","Lance Barrett","PHI","AZ","7","0","129","9","11.7","120","117.3","2.7","93","90.9","2.1","91.5","-0.15","0.91"
"","2021-08-28","Adam Beck","DET","TOR","2","3","166","8","10.6","158","155.4","2.6","95.2","93.6","1.5","94.6","-0.35","0.69"
"","2021-08-28","Fieldin Culbreth","MIA","CIN","6","1","130","7","9.4","123","120.6","2.4","94.6","92.8","1.8","95.4","0.02","1.06"
"","2021-08-28","Bill Welke","PIT","STL","0","13","177","14","13.2","163","163.8","-0.8","92.1","92.5","-0.4","88.7","0.32","1.48"
"","2021-08-28","Doug Eddings","BAL","TB","3","4","141","12","7.7","129","133.3","-4.3","91.5","94.6","-3.1","93.6","0.87","2.21"
"","2021-08-28","Chad Fairchild","TEX","HOU","2","5","129","7","8.3","122","120.7","1.3","94.6","93.6","1","93.8","0.01","0.81"
"","2021-08-28","Laz Diaz","NYM","WSH","5","3","121","14","9.1","107","111.9","-4.9","88.4","92.5","-4.1","88.4","1.29","1.83"
"","2021-08-28","Larry Vanover","CWS","CHC","0","7","142","4","8.6","138","133.4","4.6","97.2","94","3.2","95.1","0.08","0.36"
"","2021-08-28","Jeremy Riggs","MIN","MIL","6","4","124","5","9","119","115","4","96","92.8","3.2","91.9","0.26","0.64"
"","2021-08-28","Mark Carlson","ATL","SF","0","5","151","10","10.8","141","140.2","0.8","93.4","92.9","0.5","93.4","-0.27","1.17"
"","2021-08-28","Vic Carapazza","LAA","SD","10","2","186","14","15.7","172","170.3","1.7","92.5","91.6","0.9","90.9","0.51","1.85"
"","2021-08-28","Junior Valentine","LAD","COL","5","2","152","5","12.4","147","139.6","7.4","96.7","91.9","4.8","96.1","-0.11","0.45"
"","2021-08-27","Chad Whitson","PIT","STL","3","4","146","7","8.5","139","137.5","1.5","95.2","94.2","1","91.8","-1.07","1.55"
"","2021-08-27","Bill Miller","BAL","TB","3","6","129","17","10","112","119","-7","86.8","92.3","-5.4","86","0.23","2.65"
"","2021-08-27","Alfonso Marquez","PHI","AZ","7","6","177","12","15.2","165","161.8","3.2","93.2","91.4","1.8","94.4","0.25","1.45"
"","2021-08-27","Nick Mahrley","CLE","BOS","3","4","152","6","10.2","146","141.8","4.2","96.1","93.3","2.8","94.1","-0.35","0.81"
"","2021-08-27","Tripp Gibson","NYM","WSH","1","2","146","12","7.7","134","138.3","-4.3","91.8","94.8","-3","87.7","0.79","1.41"
"","2021-08-27","Cory Blaser","DET","TOR","2","1","102","9","5.2","93","96.8","-3.8","91.2","94.9","-3.7","92.2","-0.27","0.79"
"","2021-08-27","Ryan Blakney","MIA","CIN","0","6","127","9","8","118","119","-1","92.9","93.7","-0.8","89","-0.56","1.1"
"","2021-08-27","James Hoye","ATL","SF","6","5","131","8","7.8","123","123.2","-0.2","93.9","94.1","-0.2","94.7","0.49","1.15"
"","2021-08-27","Roberto Ortiz","TEX","HOU","4","5","134","11","9.7","123","124.3","-1.3","91.8","92.7","-0.9","91.8","0.5","1.06"
"","2021-08-27","David Rackley","CWS","CHC","17","13","200","8","10","192","190","2","96","95","1","93","-0.05","1.19"
"","2021-08-27","Brian Gorman","MIN","MIL","2","0","153","15","13.8","138","139.2","-1.2","90.2","91","-0.8","92.8","1.47","1.95"
"","2021-08-27","Jerry Meals","LAA","SD","0","5","133","10","7.9","123","125.1","-2.1","92.5","94","-1.6","91","0.6","1"
"","2021-08-27","Will Little","OAK","NYY","2","8","167","10","12","157","155","2","94","92.8","1.2","93.4","-0.68","0.9"
"","2021-08-27","Jim Wolf","LAD","COL","2","4","148","5","10.8","143","137.2","5.8","96.6","92.7","3.9","93.9","-0.55","0.95"
"","2021-08-27","Jeff Nelson","SEA","KC","7","8","193","11","12.5","182","180.5","1.5","94.3","93.5","0.8","92.7","-0.31","1.29"
"","2021-08-26","Brian O'Nora","BAL","LAA","13","1","147","13","11","134","136","-2","91.2","92.5","-1.4","93.2","0.37","1.77"
"","2021-08-26","John Tumpane","MIL","CIN","1","5","153","4","7.2","149","145.8","3.2","97.4","95.3","2.1","96.1","0.14","0.76"
"","2021-08-26","Jordan Baker","TOR","CWS","7","10","120","8","7.5","112","112.5","-0.5","93.3","93.7","-0.4","94.2","-0.01","0.63"
"","2021-08-26","Ben May","PIT","STL","11","7","137","7","8.1","130","128.9","1.1","94.9","94.1","0.8","92","-0.57","0.83"
"","2021-08-26","Tim Timmons","PHI","AZ","7","8","181","11","11.9","170","169.1","0.9","93.9","93.5","0.5","90.6","-0.09","1.13"
"","2021-08-26","Adrian Johnson","NYM","SF","2","3","140","11","8.8","129","131.2","-2.2","92.1","93.7","-1.6","92.9","0.16","1.68"
"","2021-08-26","Gabe Morales","CLE","TEX","10","6","143","7","8","136","135","1","95.1","94.4","0.7","94.4","-0.85","1.35"
"","2021-08-26","Chris Guccione","BOS","MIN","12","2","171","10","11.3","161","159.7","1.3","94.2","93.4","0.7","93","-1.68","1.68"
"","2021-08-26","Joe West","MIA","WSH","7","5","148","10","9.8","138","138.2","-0.2","93.2","93.3","-0.1","90.5","0.18","0.98"
"","2021-08-26","Ryan Additon","SD","LAD","0","4","140","11","9","129","131","-2","92.1","93.6","-1.4","91.4","-0.2","0.78"
"","2021-08-26","Todd Tichenor","OAK","NYY","6","7","202","10","16.6","192","185.4","6.6","95","91.8","3.3","92.1","-0.16","2.14"
"","2021-08-26","Mike Estabrook","SEA","KC","4","6","154","7","9.2","147","144.8","2.2","95.5","94","1.4","94.2","0.1","0.6"
"","2021-08-25","Carlos Torres","STL","DET","3","2","153*","7*","10.3*","146*","142.7*","3.3*","95.4*","93.3*","2.1*","94.1*","-0.48*","0.64*"
"","2021-08-25","Nestor Ceja","HOU","KC","6","5","173","11","10.4","162","162.6","-0.6","93.6","94","-0.4","93.1","-1.26","1.84"
"","2021-08-25","Manny Gonzalez","CHC","COL","5","2","98","5","8.2","93","89.8","3.2","94.9","91.6","3.3","95.9","0.27","0.37"
"","2021-08-25","John Libka","CHC","COL","10","13","162","4","8.5","158","153.5","4.5","97.5","94.7","2.8","97.5","-0.37","0.37"
"","2021-08-25","Edwin Moscoso","BAL","LAA","10","6","156","6","10.6","150","145.4","4.6","96.2","93.2","3","96.2","-0.78","0.78"
"","2021-08-25","Laz Diaz","PIT","AZ","2","5","145","12","9.5","133","135.5","-2.5","91.7","93.4","-1.7","95.2","-0.25","1.45"
"","2021-08-25","Dan Bellino","PHI","TB","4","7","104","4","6.9","100","97.1","2.9","96.2","93.4","2.8","96.2","0.03","0.25"
"","2021-08-25","Chris Segal","TOR","CWS","3","1","135","4","6.2","131","128.8","2.2","97","95.4","1.6","94.8","-0.1","0.48"
"","2021-08-25","Jeremy Riggs","NYM","SF","2","3","122","5","7.6","117","114.4","2.6","95.9","93.8","2.1","94.3","-0.11","0.29"
"","2021-08-25","Doug Eddings","CLE","TEX","7","2","150","10","11.5","140","138.5","1.5","93.3","92.4","1","93.3","-0.1","0.7"
"","2021-08-25","Mark Ripperger","BOS","MIN","6","9","182","13","15.3","169","166.7","2.3","92.9","91.6","1.3","95.1","-0.61","1.43"
"","2021-08-25","Nic Lentz","MIA","WSH","4","3","127","3","5.5","124","121.5","2.5","97.6","95.6","2","96.9","-0.07","0.35"
"","2021-08-25","CB Bucknor","MIL","CIN","4","1","134","6","8.5","128","125.5","2.5","95.5","93.7","1.9","94.8","0.74","1.48"
"","2021-08-25","Ed Hickox","SD","LAD","3","5","234","11","14.1","223","219.9","3.1","95.3","94","1.3","92.3","-0.26","1.36"
"","2021-08-24","Mike Muchlinski","OAK","SEA","1","5","156","7","6.8","149","149.2","-0.2","95.5","95.7","-0.1","96.8","0.37","0.81"
"","2021-08-24","Fieldin Culbreth","BAL","LAA","8","14","188","14","16.1","174","171.9","2.1","92.6","91.4","1.1","94.7","-0.14","2.64"
"","2021-08-24","Alan Porter","PIT","AZ","4","2","139","7","7.6","132","131.4","0.6","95","94.5","0.4","95","-0.21","0.57"
"","2021-08-24","Sean Barber","PHI","TB","1","3","123","6","5.8","117","117.2","-0.2","95.1","95.3","-0.1","95.1","0.49","0.73"
"","2021-08-24","Mark Carlson","TOR","CWS","2","5","156","10","7.9","146","148.1","-2.1","93.6","94.9","-1.3","96.2","0.89","1.53"
"","2021-08-24","Greg Gibson","NYM","SF","0","8","146","11","10.9","135","135.1","-0.1","92.5","92.6","-0.1","91.8","-0.58","1"
"","2021-08-24","Bill Miller","CLE","TEX","3","7","157","6","12.1","151","144.9","6.1","96.2","92.3","3.9","94.3","0.14","0.44"
"","2021-08-24","Tom Hallion","BOS","MIN","11","9","177","11","15.8","166","161.2","4.8","93.8","91.1","2.7","92.7","0.75","1.01"
"","2021-08-24","Ron Kulpa","MIA","WSH","1","5","149","7","8.2","142","140.8","1.2","95.3","94.5","0.8","92.6","-0.34","1.08"
"","2021-08-24","Chris Conroy","ATL","NYY","4","5","172","7","10.4","165","161.6","3.4","95.9","94","2","93","0.13","1.03"
"","2021-08-24","Sam Holbrook","STL","DET","3","4","174","7","12.1","167","161.9","5.1","96","93.1","2.9","96.6","0.08","1"
"","2021-08-24","Jim Reynolds","HOU","KC","4","0","146","7","10.3","139","135.7","3.3","95.2","92.9","2.3","92.5","0.54","0.74"
"","2021-08-24","Chad Fairchild","MIL","CIN","7","4","174","16","13.4","158","160.6","-2.6","90.8","92.3","-1.5","91.4","-0.72","2.6"
"","2021-08-24","Vic Carapazza","SD","LAD","2","5","157","14","12.7","143","144.3","-1.3","91.1","91.9","-0.8","93.6","-1.01","1.63"
"","2021-08-23","Jeremie Rehak","BOS","TEX","8","4","161","7","9.8","154","151.2","2.8","95.7","93.9","1.7","92.5","-0.03","0.77"
"","2021-08-23","Tripp Gibson","PIT","AZ","6","5","178","10","10","168","168","0","94.4","94.4","0","96.6","0.12","1.1"
"","2021-08-23","James Hoye","TOR","CWS","2","1","123","9","7.4","114","115.6","-1.6","92.7","94","-1.3","92.7","-0.2","1.46"
"","2021-08-23","Bill Welke","ATL","NYY","1","5","151","7","8.9","144","142.1","1.9","95.4","94.1","1.3","95.4","0.03","0.47"
"","2021-08-23","Jeff Nelson","CHC","COL","6","4","133","13","11.8","120","121.2","-1.2","90.2","91.1","-0.9","93.2","1.3","1.54"
"","2021-08-23","Todd Tichenor","HOU","KC","1","7","171","17","11.7","154","159.3","-5.3","90.1","93.1","-3.1","90.6","-0.32","3.08"
"","2021-08-23","Lance Barrett","OAK","SEA","3","5","163","11","9.1","152","153.9","-1.9","93.3","94.4","-1.1","89","0.13","1.07"
"","2021-08-22","Adam Beck","BAL","ATL","1","3","144","6","8.5","138","135.5","2.5","95.8","94.1","1.7","95.1","-0.13","0.69"
"","2021-08-22","Nick Mahrley","TOR","DET","3","5","177","13","11.7","164","165.3","-1.3","92.7","93.4","-0.7","94.4","0.52","1.16"
"","2021-08-22","Rob Drake","TB","CWS","9","0","152","11","10","141","142","-1","92.8","93.4","-0.6","96.1","-0.23","1.11"
"","2021-08-22","Junior Valentine","CIN","MIA","3","1","127","9","8.8","118","118.2","-0.2","92.9","93.1","-0.2","96.1","-0.47","0.89"
"","2021-08-22","Brian Gorman","HOU","SEA","3","6","180","11","9","169","171","-2","93.9","95","-1.1","92.2","0.34","2.6"
"","2021-08-22","Jordan Baker","MIL","WSH","7","3","202","11","11.4","191","190.6","0.4","94.6","94.4","0.2","94.1","0.69","1.13"
"","2021-08-22","Bruce Dreckman","STL","PIT","3","0","137","11","7.5","126","129.5","-3.5","92","94.5","-2.5","92.7","-0.08","1"
"","2021-08-22","Jansen Visconti","CHC","KC","1","9","147","3","7.1","144","139.9","4.1","98","95.2","2.8","96.6","0.2","0.3"
"","2021-08-22","Ryan Blakney","COL","AZ","4","8","184","3","7.8","181","176.2","4.8","98.4","95.8","2.6","96.2","0.26","0.64"
"","2021-08-22","John Bacon","SD","PHI","4","7","154","15","10.3","139","143.7","-4.7","90.3","93.3","-3.1","90.3","-0.59","1.35"
"","2021-08-22","Cory Blaser","OAK","SF","1","2","142","10","11.6","132","130.4","1.6","93","91.8","1.1","90.1","0.66","1.5"
"","2021-08-22","David Rackley","LAD","NYM","2","7","141","4","8.5","137","132.5","4.5","97.2","94","3.2","92.9","0.03","0.37"
"","2021-08-22","Dan Bellino","CLE","LAA","3","0","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2021-08-21","Angel Hernandez","NYY","MIN","7","1","155","11","10.4","144","144.6","-0.6","92.9","93.3","-0.4","92.9","-0.65","1.29"
"","2021-08-21","Gerry Davis","TB","CWS","8","4","134","6","6.5","128","127.5","0.5","95.5","95.1","0.4","93.3","-0.53","1.05"
"","2021-08-21","Jerry Meals","CHC","KC","2","4","123","7","5.4","116","117.6","-1.6","94.3","95.6","-1.3","94.3","-0.16","0.48"
"","2021-08-21","Nic Lentz","TOR","DET","3","0","105","8","10.6","97","94.4","2.6","92.4","89.9","2.5","88.6","0.41","0.69"
"","2021-08-21","Marvin Hudson","LAD","NYM","4","3","145","8","8.4","137","136.6","0.4","94.5","94.2","0.3","93.1","0.75","0.99"
"","2021-08-21","Chris Segal","MIL","WSH","9","6","174","7","8.7","167","165.3","1.7","96","95","1","93.1","1.24","1.72"
"","2021-08-21","Phil Cuzzi","OAK","SF","5","6","145","10","7.7","135","137.3","-2.3","93.1","94.7","-1.6","89.7","-0.21","0.77"
"","2021-08-21","Ramon De Jesus","CLE","LAA","5","1","129","9","7.7","120","121.3","-1.3","93","94","-1","95.3","-0.11","0.95"
"","2021-08-21","Adrian Johnson","HOU","SEA","15","1","169","13","10.4","156","158.6","-2.6","92.3","93.8","-1.5","94.7","-0.46","1.84"
"","2021-08-21","Jim Wolf","CIN","MIA","7","4","130","9","7.7","121","122.3","-1.3","93.1","94.1","-1","94.6","0.7","1.74"
"","2021-08-21","Hunter Wendelstedt","BAL","ATL","4","5","151","11","12.7","140","138.3","1.7","92.7","91.6","1.1","90.1","-0.03","0.65"
"","2021-08-21","Dan Iassogna","BOS","TEX","1","10","147","11","9.9","136","137.1","-1.1","92.5","93.3","-0.8","91.2","-0.05","1.19"
"","2021-08-21","Roberto Ortiz","STL","PIT","4","5","142","10","10.4","132","131.6","0.4","93","92.7","0.3","92.3","0.57","0.97"
"","2021-08-21","Brian O'Nora","COL","AZ","5","2","137","10","11","127","126","1","92.7","92","0.7","92","0.01","0.83"
"","2021-08-21","Gabe Morales","SD","PHI","4","3","169","11","13.8","158","155.2","2.8","93.5","91.8","1.7","95.3","0.23","1.17"
"","2021-08-20","Carlos Torres","CHC","KC","2","6","158","10","12.4","148","145.6","2.4","93.7","92.2","1.5","96.2","1.32","1.62"
"","2021-08-20","Tripp Gibson","BAL","ATL","0","3","121","3","7.8","118","113.2","4.8","97.5","93.5","4","94.2","0.09","0.33"
"","2021-08-20","Ted Barrett","NYY","MIN","10","2","180","16","12.7","164","167.3","-3.3","91.1","92.9","-1.8","90","-0.1","2.12"
"","2021-08-20","Ron Kulpa","TOR","DET","1","4","161","14","9.8","147","151.2","-4.2","91.3","93.9","-2.6","91.9","-0.57","1.79"
