"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2020-09-16","Chad Whitson","CHC","CLE","3","2","167","20","11.9","147","155.1","-8.1","88","92.9","-4.8","88","-0.49","1.91"
"","2020-09-16","Jim Reynolds","LAA","AZ","6","9","160","12","14.2","148","145.8","2.2","92.5","91.1","1.4","90","-0.09","0.97"
"","2020-09-16","Bill Miller","SEA","SF","3","9","204","21","15.7","183","188.3","-5.3","89.7","92.3","-2.6","88.7","-0.92","3.04"
"","2020-09-15","Ryan Blakney","CIN","PIT","4","1","143","4","10.7","139","132.3","6.7","97.2","92.5","4.7","96.5","0.76","1.1"
"","2020-09-15","Dan Iassogna","TB","WSH","6","1","160","11","14.3","149","145.7","3.3","93.1","91.1","2.1","91.9","-0.79","1.25"
"","2020-09-15","Andy Fletcher","MIA","BOS","0","2","148","9","6.9","139","141.1","-2.1","93.9","95.3","-1.4","91.9","-0.11","0.63"
"","2020-09-15","Sean Barber","PHI","NYM","4","1","142","5","7.6","137","134.4","2.6","96.5","94.6","1.8","95.8","-0.02","0.34"
"","2020-09-15","Jeff Nelson","NYY","TOR","20","6","170","8","12.2","162","157.8","4.2","95.3","92.8","2.5","95.3","-0.05","1.03"
"","2020-09-15","Jerry Meals","DET","KC","6","0","170","6","9.3","164","160.7","3.3","96.5","94.5","2","94.7","-0.53","0.69"
"","2020-09-15","Ryan Additon","BAL","ATL","1","5","151","11","10.2","140","140.8","-0.8","92.7","93.3","-0.6","90.7","-1.13","1.45"
"","2020-09-15","John Bacon","MIL","STL","18","3","207","7","11.4","200","195.6","4.4","96.6","94.5","2.1","94.2","0.49","1.67"
"","2020-09-15","Marvin Hudson","HOU","TEX","4","1","155","6","7.8","149","147.2","1.8","96.1","95","1.2","91.6","-0.34","0.44"
"","2020-09-15","Will Little","CWS","MIN","6","2","166","12","10","154","156","-2","92.8","94","-1.2","87.3","0.54","1.4"
"","2020-09-15","Mike Estabrook","CHC","CLE","6","5","137","7","7.7","130","129.3","0.7","94.9","94.4","0.5","95.6","0.51","1.11"
"","2020-09-15","Chris Guccione","COL","OAK","3","1","109","7","7.5","102","101.5","0.5","93.6","93.1","0.5","95.4","1.27","1.43"
"","2020-09-15","Quinn Wolcott","SD","LAD","1","3","138","11","9.6","127","128.4","-1.4","92","93","-1","91.3","0.77","1.25"
"","2020-09-15","Lance Barrett","LAA","AZ","8","9","148","14","9.3","134","138.7","-4.7","90.5","93.7","-3.2","89.2","0.39","1.13"
"","2020-09-14","Tim Timmons","CIN","PIT","3","1","121","12","8.9","109","112.1","-3.1","90.1","92.7","-2.6","93.4","0.17","1.43"
"","2020-09-14","Laz Diaz","CIN","PIT","9","4","169","8","11.3","161","157.7","3.3","95.3","93.3","1.9","95.3","0.21","1.59"
"","2020-09-14","Randy Rosenberg","MIA","PHI","6","2","144","9","10.6","135","133.4","1.6","93.8","92.7","1.1","93.8","-0.06","0.92"
"","2020-09-14","Doug Eddings","SEA","OAK","6","5","132","10","6.4","122","125.6","-3.6","92.4","95.1","-2.7","96.2","-0.11","0.87"
"","2020-09-14","Rob Drake","SEA","OAK","0","9","125","8","7.6","117","117.4","-0.4","93.6","93.9","-0.3","96","-0.28","1.16"
"","2020-09-14","Ron Kulpa","MIL","STL","2","1","146","16","13.1","130","132.9","-2.9","89","91","-2","91.1","0.15","2.27"
"","2020-09-14","Manny Gonzalez","MIL","STL","2","3","180","15","14.8","165","165.2","-0.2","91.7","91.8","-0.1","91.7","-0.11","3.45"
"","2020-09-14","Ramon De Jesus","BAL","ATL","14","1","179","12","11.4","167","167.6","-0.6","93.3","93.6","-0.3","93.9","0.52","2.46"
"","2020-09-14","Angel Hernandez","CWS","MIN","3","1","193","11","10.2","182","182.8","-0.8","94.3","94.7","-0.4","94.8","0.91","2.33"
"","2020-09-14","Mark Ripperger","SD","LAD","7","2","131","6","6.9","125","124.1","0.9","95.4","94.7","0.7","94.7","-0.11","0.57"
"","2020-09-13","Chris Conroy","WSH","ATL","4","8","171","6","7.8","165","163.2","1.8","96.5","95.5","1","94.2","-0.34","0.68"
"","2020-09-13","Bill Welke","NYY","BAL","3","1","129","10","9.4","119","119.6","-0.6","92.2","92.7","-0.4","89.1","0.63","0.89"
"","2020-09-13","Andy Fletcher","TB","BOS","3","6","159","16","13","143","146","-3","89.9","91.8","-1.9","90.6","-1.11","1.89"
"","2020-09-13","Joe West","MIA","PHI","2","1","96","7","5.7","89","90.3","-1.3","92.7","94","-1.3","92.7","-0.26","0.7"
"","2020-09-13","Stu Scheurwater","MIA","PHI","8","1","125","6","10.2","119","114.8","4.2","95.2","91.9","3.3","96.8","0.41","0.65"
"","2020-09-13","Jeremie Rehak","KC","PIT","11","0","172","12","10.2","160","161.8","-1.8","93","94.1","-1.1","93.6","-0.24","1.8"
"","2020-09-13","James Hoye","MIN","CLE","7","5","182","8","11.1","174","170.9","3.1","95.6","93.9","1.7","96.2","0.12","1.42"
"","2020-09-13","Dan Bellino","CWS","DET","5","2","148","13","11.1","135","136.9","-1.9","91.2","92.5","-1.3","93.9","0.16","1.46"
"","2020-09-13","Chris Segal","MIL","CHC","0","12","164","12","12","152","152","0","92.7","92.7","0","93.3","-0.6","1.02"
"","2020-09-13","Paul Clemons","STL","CIN","5","10","219","10","14.5","209","204.5","4.5","95.4","93.4","2.1","96.3","1.08","2"
"","2020-09-13","Mike Muchlinski","TEX","OAK","6","3","126","8","7.5","118","118.5","-0.5","93.7","94","-0.4","93.7","0.14","0.7"
"","2020-09-13","Chad Fairchild","TOR","NYM","7","3","158","16","14.1","142","143.9","-1.9","89.9","91.1","-1.2","91.8","1.08","2.38"
"","2020-09-13","Gabe Morales","COL","LAA","3","5","165","8","8.5","157","156.5","0.5","95.2","94.9","0.3","94.5","-0.05","1.71"
"","2020-09-13","Edwin Moscoso","AZ","SEA","3","7","200","10","12.6","190","187.4","2.6","95","93.7","1.3","91","-0.17","1.43"
"","2020-09-13","Kyle McCrady","SD","SF","6","0","119","8","7.6","111","111.4","-0.4","93.3","93.6","-0.3","97.5","-0.84","1.1"
"","2020-09-13","John Libka","SD","SF","3","1","110","9","7.3","101","102.7","-1.7","91.8","93.4","-1.6","93.6","-0.51","1.09"
"","2020-09-13","Ted Barrett","LAD","HOU","8","1","127","11","9.1","116","117.9","-1.9","91.3","92.9","-1.5","85.8","-0.29","1.43"
"","2020-09-12","Brennan Miller","NYY","BAL","2","1","156","11","9.7","145","146.3","-1.3","92.9","93.8","-0.8","91.7","0.4","1.18"
"","2020-09-12","Marvin Hudson","TEX","OAK","5","2","101","9","5.6","92","95.4","-3.4","91.1","94.5","-3.4","92.1","0.11","0.69"
"","2020-09-12","Brian Knight","TEX","OAK","1","10","152","6","9.5","146","142.5","3.5","96.1","93.8","2.3","95.4","-0.6","0.98"
"","2020-09-12","Lance Barksdale","WSH","ATL","1","2","156","8","8.4","148","147.6","0.4","94.9","94.6","0.3","93.6","-0.78","1.04"
"","2020-09-12","David Arrieta","MIA","PHI","6","12","186","14","15.6","172","170.4","1.6","92.5","91.6","0.9","93.5","-0.47","1.85"
"","2020-09-12","Jansen Visconti","TOR","NYM","3","2","151","14","12.2","137","138.8","-1.8","90.7","91.9","-1.2","90.1","-0.24","2.08"
"","2020-09-12","Ben May","TB","BOS","5","4","122","4","7.5","118","114.5","3.5","96.7","93.8","2.9","95.9","-0.47","1.07"
"","2020-09-12","Jordan Baker","KC","PIT","7","4","151","6","9.2","145","141.8","3.2","96","93.9","2.1","94","-0.12","1.18"
"","2020-09-12","Nic Lentz","CWS","DET","14","0","151","12","14.7","139","136.3","2.7","92.1","90.3","1.8","92.7","0.34","2.8"
"","2020-09-12","Todd Tichenor","MIL","CHC","2","4","140","11","9.6","129","130.4","-1.4","92.1","93.2","-1","96.4","0.36","1.1"
"","2020-09-12","Adrian Johnson","LAD","HOU","5","7","151","13","10","138","141","-3","91.4","93.4","-2","91.4","-0.4","1.88"
"","2020-09-12","Mark Carlson","MIN","CLE","8","4","145","19","17.2","126","127.8","-1.8","86.9","88.1","-1.2","91","-0.36","3.44"
"","2020-09-12","Adam Hamari","COL","LAA","2","5","172","7","12.4","165","159.6","5.4","95.9","92.8","3.1","90.7","-0.21","0.61"
"","2020-09-12","Nestor Ceja","AZ","SEA","3","7","149","8","9.8","141","139.2","1.8","94.6","93.4","1.2","96","-0.12","1"
"","2020-09-12","D.J. Reyburn","STL","CIN","7","1","165","9","8.6","156","156.4","-0.4","94.5","94.8","-0.2","94.5","0.18","2.58"
"","2020-09-11","Ramon De Jesus","NYY","BAL","6","0","119","7","9.4","112","109.6","2.4","94.1","92.1","2","95","0.27","0.83"
"","2020-09-11","Pat Hoberg","NYY","BAL","10","1","144","9","12.5","135","131.5","3.5","93.8","91.3","2.4","91.7","0.59","0.91"
"","2020-09-11","Joe West","MIA","PHI","0","11","121","7","7.1","114","113.9","0.1","94.2","94.1","0.1","92.6","0.05","0.53"
"","2020-09-11","Hunter Wendelstedt","MIA","PHI","5","3","118","10","8.1","108","109.9","-1.9","91.5","93.1","-1.6","92.4","-0.52","1.92"
"","2020-09-11","David Rackley","WSH","ATL","8","7","226","13","14.6","213","211.4","1.6","94.2","93.5","0.7","93.8","-0.23","1.43"
"","2020-09-11","Paul Nauert","TOR","NYM","1","18","191","11","10.3","180","180.7","-0.7","94.2","94.6","-0.4","95.8","0.34","1.24"
"","2020-09-11","Tripp Gibson","TB","BOS","11","1","193","9","10.9","184","182.1","1.9","95.3","94.3","1","93.3","-0.55","0.77"
"","2020-09-11","Ed Hickox","KC","PIT","4","3","190","18","14.3","172","175.7","-3.7","90.5","92.5","-1.9","94.2","-0.42","2.34"
"","2020-09-11","Tom Woodring","TEX","OAK","6","10","204","17","17.5","187","186.5","0.5","91.7","91.4","0.3","91.7","-0.41","2.67"
"","2020-09-11","Chad Whitson","MIN","CLE","3","1","120","5","4.7","115","115.3","-0.3","95.8","96.1","-0.2","96.7","0.13","0.61"
"","2020-09-11","Erich Bacchus","CWS","DET","4","3","144","7","8.1","137","135.9","1.1","95.1","94.4","0.8","97.9","0","0.7"
"","2020-09-11","Manny Gonzalez","MIL","CHC","1","0","140","13","10.4","127","129.6","-2.6","90.7","92.6","-1.9","92.9","0.44","0.8"
"","2020-09-11","Laz Diaz","STL","CIN","1","3","134","14","10.5","120","123.5","-3.5","89.6","92.2","-2.6","92.5","0.25","1.49"
"","2020-09-11","Cory Blaser","COL","LAA","8","4","146","12","13.9","134","132.1","1.9","91.8","90.5","1.3","92.5","-0.52","1.84"
"","2020-09-11","Bill Miller","AZ","SEA","4","3","121","10","7.5","111","113.5","-2.5","91.7","93.8","-2.1","93.4","0.48","0.96"
"","2020-09-10","Ryan Blakney","STL","DET","12","2","150","10","5.7","140","144.3","-4.3","93.3","96.2","-2.8","96.7","-0.78","1.9"
"","2020-09-10","Shane Livensparger","STL","DET","3","6","128","4","8.6","124","119.4","4.6","96.9","93.3","3.6","94.5","0.31","0.53"
"","2020-09-10","Quinn Wolcott","OAK","HOU","3","1","119","4","10.1","115","108.9","6.1","96.6","91.5","5.1","94.1","-0.03","0.47"
"","2020-09-10","Mike Muchlinski","TEX","LAA","2","6","162","7","9.3","155","152.7","2.3","95.7","94.3","1.4","95.7","-0.86","1.1"
"","2020-09-10","Larry Vanover","WSH","ATL","6","7","170","18","11.8","152","158.2","-6.2","89.4","93.1","-3.6","90.6","-1.3","2.48"
"","2020-09-10","Mike Estabrook","CLE","KC","1","11","154","6","9.7","148","144.3","3.7","96.1","93.7","2.4","92.9","-0.33","0.49"
"","2020-09-10","Dan Iassogna","TB","BOS","3","4","168","10","11.4","158","156.6","1.4","94","93.2","0.8","93.5","-0.88","1.92"
"","2020-09-10","Randy Rosenberg","MIA","PHI","7","6","180","14","14.8","166","165.2","0.8","92.2","91.8","0.5","91.7","0","1.76"
"","2020-09-10","Ron Kulpa","CHC","CIN","8","5","188","9","11.5","179","176.5","2.5","95.2","93.9","1.3","94.1","0.94","1.9"
"","2020-09-10","Jim Reynolds","SD","SF","6","1","151","10","10.9","141","140.1","0.9","93.4","92.8","0.6","94","-0.56","0.88"
"","2020-09-10","Doug Eddings","AZ","LAD","5","2","170","16","15.6","154","154.4","-0.4","90.6","90.8","-0.2","91.8","-0.6","2.18"
"","2020-09-09","Will Little","DET","MIL","0","19","175","16","12.2","159","162.8","-3.8","90.9","93","-2.2","92.6","-1.5","2.86"
"","2020-09-09","James Hoye","CLE","KC","0","3","147","11","11.6","136","135.4","0.6","92.5","92.1","0.4","91.8","0.65","1.01"
"","2020-09-09","Bill Welke","TOR","NYY","2","7","159","11","12.3","148","146.7","1.3","93.1","92.3","0.8","95","-0.54","1.86"
"","2020-09-09","Jerry Meals","PIT","CWS","1","8","159","14","11.2","145","147.8","-2.8","91.2","93","-1.8","90.6","0.16","1.7"
"","2020-09-09","Roberto Ortiz","NYM","BAL","7","6","149","6","10.3","143","138.7","4.3","96","93.1","2.9","92.6","0.15","0.53"
"","2020-09-09","Stu Scheurwater","ATL","MIA","29","9","234","15","14.4","219","219.6","-0.6","93.6","93.8","-0.3","93.6","1.17","1.83"
"","2020-09-09","Brian Knight","TEX","LAA","7","3","171","13","11.9","158","159.1","-1.1","92.4","93.1","-0.7","94.7","-1.71","3.09"
"","2020-09-09","Alfonso Marquez","SD","COL","5","3","154","9","9.4","145","144.6","0.4","94.2","93.9","0.3","92.2","0.35","0.87"
"","2020-09-09","Chris Segal","CHC","CIN","0","3","133","7","9.1","126","123.9","2.1","94.7","93.2","1.6","92.5","-0.62","0.86"
"","2020-09-09","Nick Mahrley","OAK","HOU","3","2","169","13","12.3","156","156.7","-0.7","92.3","92.7","-0.4","88.8","1.23","1.49"
"","2020-09-09","Rob Drake","AZ","LAD","4","6","158","11","11.6","147","146.4","0.6","93","92.6","0.4","93.7","0.47","1.97"
"","2020-09-09","Lance Barrett","SF","SEA","10","1","176","20","17.7","156","158.3","-2.3","88.6","90","-1.3","90.3","0.74","2.32"
"","2020-09-08","Tim Timmons","STL","MIN","3","7","131","12","10.2","119","120.8","-1.8","90.8","92.2","-1.4","93.9","0.51","1.07"
"","2020-09-08","D.J. Reyburn","STL","MIN","6","4","125","8","7.8","117","117.2","-0.2","93.6","93.8","-0.2","96","0.11","1.89"
"","2020-09-08","Ben May","PHI","BOS","6","5","139","11","12","128","127","1","92.1","91.4","0.7","93.5","0.16","1"
"","2020-09-08","Andy Fletcher","PHI","BOS","2","5","114","5","6.9","109","107.1","1.9","95.6","93.9","1.7","93.9","-0.52","0.52"
"","2020-09-08","Marty Foster","WSH","TB","5","3","152","8","8.7","144","143.3","0.7","94.7","94.3","0.5","93.4","-0.36","1.14"
"","2020-09-08","Mark Carlson","CLE","KC","6","8","148","3","12.4","145","135.6","9.4","98","91.6","6.4","94.6","0.2","0.94"
"","2020-09-08","Ted Barrett","HOU","OAK","2","4","122","12","9.4","110","112.6","-2.6","90.2","92.3","-2.1","91","-0.24","1.46"
"","2020-09-08","Mark Ripperger","OAK","HOU","4","5","127","3","6.2","124","120.8","3.2","97.6","95.1","2.5","97.6","-0.37","0.37"
"","2020-09-08","Brennan Miller","TOR","NYY","2","1","172","8","11","164","161","3","95.3","93.6","1.7","93","-0.27","0.93"
"","2020-09-08","Jeremie Rehak","PIT","CWS","5","4","153","5","8.2","148","144.8","3.2","96.7","94.7","2.1","92.8","-0.09","0.83"
"","2020-09-08","Carlos Torres","NYM","BAL","2","11","135","6","8.8","129","126.2","2.8","95.6","93.5","2.1","96.3","0.5","0.88"
"","2020-09-08","Vic Carapazza","ATL","MIA","0","8","157","10","7.1","147","149.9","-2.9","93.6","95.5","-1.9","93.6","-0.1","1.6"
"","2020-09-08","Dan Bellino","DET","MIL","8","3","163","11","8.6","152","154.4","-2.4","93.3","94.7","-1.5","94.5","-0.58","0.98"
"","2020-09-08","Marvin Hudson","TEX","LAA","7","1","139","17","16","122","123","-1","87.8","88.5","-0.7","93.5","1.61","2.57"
"","2020-09-08","Todd Tichenor","CHC","CIN","3","0","149","13","16","136","133","3","91.3","89.2","2","91.3","1.13","1.89"
"","2020-09-08","Gabe Morales","SD","COL","14","5","161","11","13.3","150","147.7","2.3","93.2","91.8","1.4","90.1","-0.43","1.81"
"","2020-09-08","Edwin Moscoso","AZ","LAD","9","10","213","11","14.3","202","198.7","3.3","94.8","93.3","1.5","93","-1.12","2.24"
"","2020-09-08","John Libka","SF","SEA","6","5","160","7","10.8","153","149.2","3.8","95.6","93.3","2.4","92.5","-0.29","0.99"
"","2020-09-07","Chad Fairchild","NYM","PHI","8","9","163","7","9.7","156","153.3","2.7","95.7","94.1","1.6","97.5","-0.28","0.86"
"","2020-09-07","Junior Valentine","ATL","MIA","4","5","187","6","10.1","181","176.9","4.1","96.8","94.6","2.2","96.3","-0.36","0.44"
"","2020-09-07","Manny Gonzalez","MIN","DET","6","2","142","7","8.6","135","133.4","1.6","95.1","94","1.1","94.4","0.44","0.6"
"","2020-09-07","Nic Lentz","CHC","STL","5","1","128","7","7.6","121","120.4","0.6","94.5","94.1","0.5","94.5","-0.19","0.51"
"","2020-09-07","Kyle McCrady","SEA","TEX","8","4","189","16","15.1","173","173.9","-0.9","91.5","92","-0.5","89.9","1.39","3.73"
"","2020-09-07","Mark Wegner","WSH","TB","6","1","134","7","10.9","127","123.1","3.9","94.8","91.9","2.9","91","-0.22","1.16"
"","2020-09-07","Chad Whitson","CLE","KC","5","2","125","5","7.8","120","117.2","2.8","96","93.8","2.2","92.8","0.01","0.63"
"","2020-09-07","Pat Hoberg","TOR","NYY","12","7","225","16","14.4","209","210.6","-1.6","92.9","93.6","-0.7","94.2","-0.64","2.18"
"","2020-09-07","Bill Miller","SF","AZ","4","2","155","13","12.7","142","142.3","-0.3","91.6","91.8","-0.2","94.2","0.82","1.12"
"","2020-09-07","Adrian Johnson","OAK","HOU","6","0","156","9","8.5","147","147.5","-0.5","94.2","94.6","-0.3","92.9","-0.08","0.94"
"","2020-09-07","Adam Hamari","SD","COL","1","0","155","14","11.8","141","143.2","-2.2","91","92.4","-1.4","92.3","0.08","1.34"
"","2020-09-06","CB Bucknor","BAL","NYY","5","1","157","8","9.4","149","147.6","1.4","94.9","94","0.9","97.5","0.17","0.79"
"","2020-09-06","Roberto Ortiz","NYM","PHI","14","1","137","9","9.6","128","127.4","0.6","93.4","93","0.4","89.8","-0.08","1.24"
"","2020-09-06","Hunter Wendelstedt","ATL","WSH","10","3","151","9","8.7","142","142.3","-0.3","94","94.3","-0.2","95.4","0.27","0.61"
"","2020-09-06","Alan Porter","TB","MIA","5","4","188","8","12.7","180","175.3","4.7","95.7","93.2","2.5","94.7","-0.43","0.75"
"","2020-09-06","Jeremy Riggs","CLE","MIL","4","1","188","9","13.1","179","174.9","4.1","95.2","93","2.2","94.1","0.76","1.44"
"","2020-09-06","Mike Estabrook","PIT","CIN","3","2","163","10","13","153","150","3","93.9","92","1.8","96.3","-0.53","1.07"
"","2020-09-06","Ramon De Jesus","BOS","TOR","8","10","241","8","11.9","233","229.1","3.9","96.7","95.1","1.6","96.7","-0.3","1.92"
"","2020-09-06","Ryan Blakney","KC","CWS","2","8","163","10","10","153","153","0","93.9","93.9","0","92.6","1.24","1.82"
"","2020-09-06","Ron Kulpa","MIN","DET","8","10","196","15","13.8","181","182.2","-1.2","92.3","93","-0.6","91.8","0.44","2.16"
"","2020-09-06","Doug Eddings","SF","AZ","4","2","158","22","10.7","136","147.3","-11.3","86.1","93.2","-7.1","87.3","1.34","3.06"
"","2020-09-06","Tom Woodring","LAA","HOU","9","5","139","6","8.5","133","130.5","2.5","95.7","93.9","1.8","94.2","-0.18","0.62"
"","2020-09-06","Nick Mahrley","OAK","SD","3","5","143","13","16.9","130","126.1","3.9","90.9","88.2","2.7","86.7","0.67","1.57"
"","2020-09-06","Lance Barrett","SEA","TEX","4","3","159","17","10.3","142","148.7","-6.7","89.3","93.5","-4.2","93.1","1.07","2.41"
"","2020-09-06","Erich Bacchus","CHC","STL","3","7","173","15","12.3","158","160.7","-2.7","91.3","92.9","-1.6","91.3","-0.38","1.78"
"","2020-09-06","Malachi Moore","LAD","COL","6","7","167","17","13.1","150","153.9","-3.9","89.8","92.2","-2.4","88","0.05","1.79"
"","2020-09-05","Quinn Wolcott","OAK","SD","8","4","150","19","15.1","131","134.9","-3.9","87.3","90","-2.6","88.7","0.13","1.55"
"","2020-09-05","Dan Bellino","CHC","STL","2","4","143","6","8.7","137","134.3","2.7","95.8","94","1.9","97.9","-0.53","1.03"
"","2020-09-05","Will Little","STL","CHC","5","1","128","4","6.2","124","121.8","2.2","96.9","95.2","1.7","96.9","-0.21","1.13"
"","2020-09-05","Sean Barber","TB","MIA","3","7","164","10","11.5","154","152.5","1.5","93.9","93","0.9","94.5","1.19","1.59"
"","2020-09-05","James Hoye","PIT","CIN","2","6","188","16","13.9","172","174.1","-2.1","91.5","92.6","-1.1","91.5","0.53","1.99"
"","2020-09-05","Laz Diaz","KC","CWS","3","5","125","8","8.7","117","116.3","0.7","93.6","93","0.6","94.4","0.03","0.65"
"","2020-09-05","Brian Knight","LAA","HOU","10","9","139","8","9.8","131","129.2","1.8","94.2","93","1.3","95.7","0.78","1.1"
"","2020-09-05","Mike Muchlinski","HOU","LAA","6","7","125","15","11.8","110","113.2","-3.2","88","90.5","-2.5","92.8","0.67","1.69"
"","2020-09-05","Alex Tosi","MIN","DET","4","3","125","11","9.5","114","115.5","-1.5","91.2","92.4","-1.2","96","0.27","1.13"
"","2020-09-05","Jansen Visconti","NYM","PHI","5","1","157","8","9.7","149","147.3","1.7","94.9","93.8","1.1","96.2","-0.11","1.15"
"","2020-09-05","Stu Scheurwater","ATL","WSH","4","10","184","5","11.1","179","172.9","6.1","97.3","94","3.3","96.7","-0.28","0.42"
"","2020-09-05","Jordan Baker","CLE","MIL","4","3","176","9","14.2","167","161.8","5.2","94.9","92","2.9","90.3","-0.83","1.91"
"","2020-09-05","Bill Welke","BOS","TOR","9","8","174*","11*","12.2*","163*","161.8*","1.2*","93.7*","93*","0.7*","92.5*","0.4*","1.56*"
"","2020-09-05","Jose Navas","BAL","NYY","6","1","145","8","11","137","134","3","94.5","92.4","2.1","91.7","-0.21","0.85"
"","2020-09-05","Alfonso Marquez","LAD","COL","2","5","120","10","7.8","110","112.2","-2.2","91.7","93.5","-1.8","96.7","0.66","1.16"
"","2020-09-05","Tripp Gibson","SEA","TEX","5","3","132","4","8.1","128","123.9","4.1","97","93.8","3.1","97","0.41","0.91"
"","2020-09-05","Rob Drake","SF","AZ","4","3","158","18","12.2","140","145.8","-5.8","88.6","92.3","-3.7","93","-0.56","1.94"
"","2020-09-04","Todd Tichenor","MIN","DET","2","0","95","7","8.4","88","86.6","1.4","92.6","91.2","1.4","90.5","0.1","0.74"
"","2020-09-04","Chris Segal","DET","MIN","2","3","132","10","11.9","122","120.1","1.9","92.4","91","1.5","90.9","-0.04","1.3"
"","2020-09-04","Chad Whitson","PIT","CIN","2","4","134","12","9","122","125","-3","91","93.3","-2.2","91.8","1.14","1.94"
"","2020-09-04","Mark Carlson","CIN","PIT","3","4","126","6","5.9","120","120.1","-0.1","95.2","95.3","-0.1","94.4","-0.34","0.68"
"","2020-09-04","Pat Hoberg","BOS","TOR","7","8","132","8","10.6","124","121.4","2.6","93.9","92","2","93.9","1.99","2.71"
"","2020-09-04","Brennan Miller","TOR","BOS","2","3","144","8","9.4","136","134.6","1.4","94.4","93.5","1","94.4","-0.35","1.19"
"","2020-09-04","Joe West","ATL","WSH","7","1","119","13","7.8","106","111.2","-5.2","89.1","93.5","-4.4","95","0.16","1.86"
"","2020-09-04","Vic Carapazza","ATL","WSH","9","10","161","4","9.9","157","151.1","5.9","97.5","93.8","3.7","96.3","0.38","1.38"
"","2020-09-04","Jeff Nelson","BAL","NYY","5","6","180","8","8.5","172","171.5","0.5","95.6","95.3","0.3","94.4","-0.57","1.57"
"","2020-09-04","John Tumpane","BAL","NYY","6","3","138","5","7.8","133","130.2","2.8","96.4","94.4","2","94.9","-0.24","0.54"
"","2020-09-04","Marty Foster","TB","MIA","5","4","153","8","7.5","145","145.5","-0.5","94.8","95.1","-0.3","93.5","1.16","1.6"
"","2020-09-04","Paul Nauert","NYM","PHI","3","5","158","17","9.8","141","148.2","-7.2","89.2","93.8","-4.6","94.3","-0.16","2.34"
"","2020-09-04","Jerry Meals","CLE","MIL","1","7","164","18","13.4","146","150.6","-4.6","89","91.8","-2.8","89.6","-0.66","3.28"
"","2020-09-04","D.J. Reyburn","KC","CWS","4","7","162","9","9.2","153","152.8","0.2","94.4","94.3","0.2","93.8","-0.25","1.31"
"","2020-09-04","Angel Hernandez","CHC","STL","4","1","163","5","7","158","156","2","96.9","95.7","1.2","96.3","-0.47","0.47"
"","2020-09-04","Marvin Hudson","LAA","HOU","6","5","212","10","15.7","202","196.3","5.7","95.3","92.6","2.7","93.4","-1.53","2.57"
"","2020-09-04","John Libka","SEA","TEX","6","3","170","10","9.7","160","160.3","-0.3","94.1","94.3","-0.1","94.7","0.46","1.52"
"","2020-09-04","Gabe Morales","LAD","COL","10","6","165","10","10.3","155","154.7","0.3","93.9","93.8","0.2","94.5","-0.35","1.25"
"","2020-09-04","Mark Ripperger","OAK","SD","0","7","171","10","12.7","161","158.3","2.7","94.2","92.6","1.6","93","-0.86","1.52"
"","2020-09-04","Edwin Moscoso","SF","AZ","5","6","167","10","8.5","157","158.5","-1.5","94","94.9","-0.9","93.4","0.44","1.06"
"","2020-09-03","CB Bucknor","PIT","CHC","6","2","159","8","10.4","151","148.6","2.4","95","93.4","1.5","95","0.03","0.95"
"","2020-09-03","Adam Hamari","HOU","TEX","8","4","153","10","8.3","143","144.7","-1.7","93.5","94.6","-1.1","96.7","0.97","1.69"
"","2020-09-03","Mike Estabrook","PHI","WSH","6","5","165","11","11.7","154","153.3","0.7","93.3","92.9","0.4","92.7","-0.11","1.05"
"","2020-09-03","Chad Fairchild","NYM","NYY","9","7","204","18","16","186","188","-2","91.2","92.2","-1","92.6","0.18","1.92"
"","2020-09-03","Ted Barrett","LAA","SD","2","0","135","13","11.8","122","123.2","-1.2","90.4","91.3","-0.9","96.3","-0.21","1.47"
"","2020-09-03","Adam Beck","BOS","TOR","2","6","189","10","14.6","179","174.4","4.6","94.7","92.3","2.4","93.7","0.2","1.08"
"","2020-09-03","Shane Livensparger","KC","CWS","6","11","175","6","9","169","166","3","96.6","94.8","1.7","95.4","0.04","0.6"
"","2020-09-03","Malachi Moore","LAD","AZ","5","1","143","11","8.6","132","134.4","-2.4","92.3","94","-1.7","93","0.31","1.05"
"","2020-09-02","Bill Miller","COL","SF","9","6","156","6","10.3","150","145.7","4.3","96.2","93.4","2.8","94.9","-0.33","0.85"
"","2020-09-02","Chris Conroy","BAL","NYM","4","9","145","12","8.5","133","136.5","-3.5","91.7","94.1","-2.4","89.7","-0.65","1.49"
"","2020-09-02","Nic Lentz","CIN","STL","4","3","151","12","13.2","139","137.8","1.2","92.1","91.3","0.8","90.7","-0.67","2.87"
"","2020-09-02","Mark Wegner","MIA","TOR","1","2","121","12","9.2","109","111.8","-2.8","90.1","92.4","-2.3","90.1","0.19","1.31"
"","2020-09-02","Jose Navas","PIT","CHC","2","8","160","16","11.5","144","148.5","-4.5","90","92.8","-2.8","90.6","1.09","2.41"
"","2020-09-02","James Hoye","PHI","WSH","3","0","145","8","6.6","137","138.4","-1.4","94.5","95.4","-1","93.8","0.1","1.22"
"","2020-09-02","Carlos Torres","NYY","TB","2","5","180","11","12.9","169","167.1","1.9","93.9","92.8","1.1","94.4","-0.57","1.11"
